pairID	nwk1	nwk2	class1	class2	class_pair	sum_overlap	TreeDistance	NyeSimilarity	MatchingSplitDistance	KendallColijn	MASTSize	year	year2	order	rank	sum_loci	morph_chars	rank_numeric	loci_diff	exact_prop	prop_overlap	class.pair2
pairID824	ChoMitchell2008Heliothinae.nwk	Pogue2013Heliothinae.nwk	G	C	CG	10	0	7	0	0	10	2008	2013	Lepidoptera	subfamily	6	20	3	0	1	0.933333333333333	NA
pairID825	ChoMitchell2008Heliothinae.nwk	Riyaz2023Noctuoidea.nwk	G	G	GG	6	0.308181620264318	2.33333333333333	2	2.44948974278318	5	2008	2023	Lepidoptera	subfamily	18	0	3	-12	1	0.434782608695652	NA
pairID826	ChoMitchell2008Heliothinae.nwk	Toussaint2012Apameini.nwk	G	G	GG	6	0	3	0	0	6	2008	2012	Lepidoptera	family	5	0	3	1	1	0.460526315789474	NA
pairID827	Choi2018Macrosiphini.nwk	KimLee2008Aphidini.nwk	G	G	GG	8	0	5	0	4.58257569495584	5	2018	2008	Condylognatha	subfamily	9	0	3	1	0.875	0.757352941176471	NA
pairID828	Choi2018Macrosiphini.nwk	Liu2022Chaitophorinae.nwk	G	G	GG	9	0.159595393491505	5.25	3	2	8	2018	2022	Condylognatha	family	9	0	3	1	0.666666666666667	0.656050955414013	NA
pairID829	Choi2018Macrosiphini.nwk	RenBai2016Aphididae.nwk	G	M	GM	10	0.136620604164416	6.25	3	2	9	2018	2016	Condylognatha	family	18	0	3	-8	0.7	0.944954128440367	NA
pairID830	Choi2018Macrosiphini.nwk	RenWen2017Aphidinae.nwk	G	M	GM	9	0.159595393491505	5.25	3	2	8	2018	2017	Condylognatha	subfamily	20	0	3	-10	0.666666666666667	0.919642857142857	NA
pairID831	ChuWu2016Culicidae.nwk	DayGweon2016Nematocera.nwk	M	M	MM	8	0	5	0	0	8	2016	2016	Diptera	family	26	0	3	0	1	0.333333333333333	NA
pairID832	ChuWu2016Culicidae.nwk	daSilva2020Culicidae.nwk	M	M	MM	12	0.120355122127568	8.33333333333333	4	11.916375287813	6	2016	2020	Diptera	family	26	0	3	0	0.916666666666667	0.2	NA
pairID834	ClementSaxton2022Aeshnidae.nwk	Letsch2016Anisoptera.nwk	G	G	GG	11	0.426024670695826	5.49166666666667	15	9.53939201416946	7	2022	2016	Palaeoptera	family	14	0	3	-4	0.909090909090909	0.047438330170778	NA
pairID835	ClementSaxton2022Aeshnidae.nwk	SchneiderVierstraete2023Aeshnidae.nwk	G	G	GG	18	0.282208209151649	11.2485431235431	23	12.8840987267251	8	2022	2023	Palaeoptera	family	7	0	3	3	0.944444444444444	0.21551724137931	NA
pairID836	ClineSmith2014Nitidulidae.nwk	LeeLee2020Nitidulidae.nwk	G	G	GG	20	0.171812945900751	14.25	11	5.29150262212918	17	2014	2020	Coleoptera	family	12	0	3	2	0.6	0.470588235294118	NA
pairID837	ClineSmith2014Nitidulidae.nwk	LinardVogler2018.nwk	G	M	GM	29	0.183518024225065	21.1519230769231	29	17.8044938147649	21	2014	2018	Coleoptera	infraorder	23	0	5	-9	0.586206896551724	0.0038109756097561	NA
pairID838	ClineSmith2014Nitidulidae.nwk	PowellCline2020Carpophilinae.nwk	G	G	GG	8	0.303975896680236	3.66666666666667	4	2	6	2014	2020	Coleoptera	family	13	0	3	1	0.75	0.655737704918033	NA
pairID839	ClineSmith2014Nitidulidae.nwk	RobertsonSlipinski2015Cucujoidea.nwk	G	G	GG	19	0.230028296103458	13.3325216450216	17	15.1986841535707	11	2014	2015	Coleoptera	infraorder	15	0	5	-1	0.684210526315789	0.12779552715655	NA
pairID840	ClouseJanda2015Camponotus.nwk	KlimesDrescher2022Camponotini.nwk	G	G	GG	6	0.729986474356593	1.5	5	4.58257569495584	4	2015	2022	Hymenoptera	genus	11	0	1	1	1	0.166666666666667	NA
pairID841	Coeurdacier2007Aphis.nwk	KimLee2008Aphidini.nwk	G	G	GG	10	0.243831707703535	5	5	4.12310562561766	8	2007	2008	Condylognatha	subgenus	7	0	1	-1	0.7	0.492537313432836	NA
pairID842	CohenNoble2021Asilidae.nwk	Dikow2009Asilidae.nwk	O	C	NA	51	0.374551702363011	35.5020527208552	141	90.7248587764125	23	2021	2009	Diptera	superfamily	2501	211	4	2491	0.352941176470588	0.666666666666667	NA
pairID843	CohenNoble2021Asilidae.nwk	Shin2018.nwk	O	G	GO	48	0.391332986540536	31.8025216062867	124	92.9300812439115	23	2021	2018	Diptera	superfamily	2516	0	4	2476	0.375	0.136186770428016	NA
pairID844	Condamine2012Troidini.nwk	Earl2021Papilionoidea.nwk	G	G	GG	10	0.288694294450135	5.55	5	5.56776436283002	9	2012	2021	Lepidoptera	subfamily	16	0	3	-10	1	0.0225035161744023	NA
pairID845	Condamine2012Troidini.nwk	KawaharaStorer2023Papilionoidea.nwk	G	O	GO	9	0.133276304198401	5.33333333333333	2	4.69041575982343	8	2012	2023	Lepidoptera	subfamily	322	0	3	-316	1	0.0144274120829576	NA
pairID846	Condamine2012Troidini.nwk	Simonsen2011Papilioninae.nwk	G	C	CG	7	0.224187178421862	3.33333333333333	2	3.3166247903554	6	2012	2011	Lepidoptera	subfamily	10	94	3	-4	1	0.56140350877193	NA
pairID847	CondamineSoldati2011Blaps.nwk	KergoatSoldati2014Tenebrionidae.nwk	P	G	GP	12	0.325359838597322	6.90476190476191	12	8.77496438739212	9	2011	2014	Coleoptera	genus	8	47	1	-8	1	0.14207650273224	NA
pairID848	CondamineSoldati2011Blaps.nwk	LinardVogler2018.nwk	P	M	NA	26	0.380211576845126	15.5155303030303	45	27.9642629082191	15	2011	2018	Coleoptera	genus	16	47	1	-16	1	0.00495285265263358	NA
pairID849	CosandeyKonvicka2024Tenebrionoidea.nwk	GimmelBocakova2019Cleroidea.nwk	G	G	GG	9	0.799705038460929	2.53333333333333	15	12.1243556529821	6	2024	2019	Coleoptera	infraorder	8	0	5	0	0.888888888888889	0.314207650273224	NA
pairID850	CosandeyKonvicka2024Tenebrionoidea.nwk	GunterLevkanicova2014Tenebrionoidea.nwk	G	G	GG	59	0.314013300436075	45.6674722922006	130	86.0871651293037	24	2024	2014	Coleoptera	infraorder	10	0	5	-2	0.542372881355932	0.438931297709924	NA
pairID851	CosandeyKonvicka2024Tenebrionoidea.nwk	HuntBergsten2007Coleoptera.nwk	G	G	GG	81	0.566297883053605	45.3289557315301	375	210.009523593574	28	2024	2007	Coleoptera	infraorder	7	0	5	1	0.814814814814815	0.0752125572269457	NA
pairID852	CosandeyKonvicka2024Tenebrionoidea.nwk	KergoatSoldati2014Tenebrionidae.nwk	G	G	GG	78	0.289287667014388	60.0818041610718	202	117.584012518709	37	2024	2014	Coleoptera	infraorder	12	0	5	-4	0.935897435897436	0.311653116531165	NA
pairID853	CosandeyKonvicka2024Tenebrionoidea.nwk	KobayashiSota2021Ciidae.nwk	G	O	GO	8	0.512730719057774	3.26666666666667	8	4	5	2024	2021	Coleoptera	subfamily	565	0	3	-557	0.75	0.76158940397351	NA
pairID854	CosandeyKonvicka2024Tenebrionoidea.nwk	LinardVogler2018.nwk	G	M	GM	93	0.417000979319925	63.5051538177636	333	201.146712625387	29	2024	2018	Coleoptera	infraorder	20	0	5	-12	0.795698924731183	0.0109388376296014	NA
pairID855	CosandeyKonvicka2024Tenebrionoidea.nwk	RiccieriMancini2022Meloidae.nwk	G	G	GG	16	0.363300910961061	9.80634920634921	20	14.7648230602334	8	2024	2022	Coleoptera	superfamily	8	0	4	0	0.5625	0.440613026819923	NA
pairID856	CramptonPlatt2015Coleoptera.nwk	DuanQuan2017Coleoptera.nwk	M	M	MM	29	0.233608857606885	20.7205738705739	34	45.2327315115946	16	2015	2017	Coleoptera	order	26	0	6	0	0.931034482758621	0.725490196078431	NA
pairID857	CramptonPlatt2015Coleoptera.nwk	HuntBergsten2007Coleoptera.nwk	M	G	GM	30	0.319572566712706	19.9485863351188	51	40.5339363990225	16	2015	2007	Coleoptera	order	16	0	6	10	0.3	0.0245358090185676	NA
pairID858	CramptonPlatt2015Coleoptera.nwk	Kaltenpoth2012Endopterygota.nwk	M	M	MM	22	0.275403886395173	14.9333333333333	27	18.1934053986603	12	2015	2012	Coleoptera	order	30	0	6	-4	0.863636363636364	0.349056603773585	NA
pairID859	CramptonPlatt2015Coleoptera.nwk	LinardVogler2018.nwk	M	M	MM	34	0.149085213077554	27.1309523809524	25	45.7711699653832	23	2015	2018	Coleoptera	order	29	0	6	-3	0.705882352941177	0.00352885073915117	NA
pairID860	CramptonPlatt2015Coleoptera.nwk	MckennaWild2015Coleoptera.nwk	M	G	GM	29	0.241067079995939	20.7140846082023	36	16	20	2015	2015	Coleoptera	order	21	0	6	5	0.310344827586207	0.0966057441253264	NA
pairID861	CramptonPlatt2015Coleoptera.nwk	Song2010Coleoptera.nwk	M	M	MM	21	0.190358636641204	14.7552631578947	17	13.6747943311773	14	2015	2010	Coleoptera	order	26	0	6	0	0.285714285714286	0.685185185185185	NA
pairID863	CramptonPlatt2015Coleoptera.nwk	Uribe2016Elateroidea.nwk	M	M	MM	7	0.380065892841669	3	4	3.46410161513775	6	2015	2016	Coleoptera	infraorder	26	0	5	0	1	0.840909090909091	NA
pairID864	CramptonPlatt2015Coleoptera.nwk	WangHong2017Elateroidea.nwk	M	M	MM	5	0.489714670274654	1.33333333333333	2	3.46410161513775	3	2015	2017	Coleoptera	superfamily	26	0	4	0	1	0.804347826086957	NA
pairID866	Cranston2012Chironomidae.nwk	CranstonHardy2010Chironomidae.nwk	G	G	GG	34	0.145209985515948	27.2735722610723	30	15.2315462117278	27	2012	2010	Diptera	superfamily	8	0	4	0	0.852941176470588	0.948051948051948	NA
pairID867	Cranston2012Chironomidae.nwk	Krosch2022Tanypodinae.nwk	G	G	GG	18	0.194083191671485	12.2666666666667	10	11.5325625946708	14	2012	2022	Diptera	family	7	0	3	1	0.5	0.701923076923077	NA
pairID868	Cranston2012Chironomidae.nwk	KroschBaker2011Orthocladiinae.nwk	G	G	GG	11	0	8	0	0	11	2012	2011	Diptera	subfamily	8	0	3	0	0.818181818181818	0.935897435897436	NA
pairID869	Cranston2012Chironomidae.nwk	SemenchenkoCranston2024Diamesinae.nwk	G	G	GG	40	0.142755323940981	32.1761437908497	28	14.7309198626562	31	2012	2024	Diptera	family	10	0	3	-2	0.775	0.621276595744681	NA
pairID870	CranstonHardy2010Chironomidae.nwk	Krosch2022Tanypodinae.nwk	G	G	GG	6	0.491528404008749	2	3	2.64575131106459	5	2010	2022	Diptera	family	7	0	3	1	0.833333333333333	0.394495412844037	NA
pairID871	CranstonHardy2010Chironomidae.nwk	SemenchenkoCranston2024Diamesinae.nwk	G	G	GG	20	0.233229619280645	13.7777777777778	22	12.2882057274445	14	2010	2024	Diptera	family	10	0	3	-2	0.65	0.286666666666667	NA
pairID872	CranstonKrosch2015Cricotopus.nwk	Krosch2015Cricotopus.nwk	G	G	GG	11	0.123487164746886	7.2	4	5.19615242270663	10	2015	2015	Diptera	subfamily	8	0	3	0	1	0.75	NA
pairID873	Cruaud2010Agaonidae.nwk	MunroHeraty2011Chalcidoidea.nwk	G	G	GG	50	0.248237654560297	37.1851025998724	82	73.6478105580879	28	2010	2011	Hymenoptera	superfamily	8	0	4	4	0.94	0.143763213530655	NA
pairID874	Cruaud2024Chalcidoidea.nwk	Desjardins2007Pteromalidae.nwk	O	G	GO	23	0.609039834772956	11.121688034188	78	55.2539591341652	13	2024	2007	Hymenoptera	superfamily	2058	0	4	2050	0.826086956521739	0.942196531791908	NA
pairID875	Cruaud2024Chalcidoidea.nwk	GauthierLasalle2000Eulophidae.nwk	O	B	NA	18	0.280117849336563	11.2	19	23.3238075793812	8	2024	2000	Hymenoptera	family	2055	0	3	2053	0.388888888888889	0.84020618556701	NA
pairID876	Cruaud2024Chalcidoidea.nwk	JanstaCruaud2018Torymidae.nwk	O	G	GO	26	0.235773360004554	18.4166666666667	28	16.0934769394311	15	2024	2018	Hymenoptera	superfamily	2059	0	4	2049	0.230769230769231	0.785542168674699	NA
pairID877	Cruaud2024Chalcidoidea.nwk	MunroHeraty2011Chalcidoidea.nwk	O	G	GO	180	0.479769985366938	117.31427452665	1061	522.024903620507	50	2024	2011	Hymenoptera	infraorder	2056	0	5	2052	0.433333333333333	0.463726884779516	NA
pairID878	Cruaud2024Chalcidoidea.nwk	Rasplus2020Eulophidae.nwk	O	O	OO	33	0.0351637918911692	28.8333333333333	4	13.228756555323	25	2024	2020	Hymenoptera	superfamily	2933	0	4	1175	0.212121212121212	0.810945273631841	AHE.UCE
pairID879	Cruaud2024Chalcidoidea.nwk	Sharkey2011Hymenoptera.nwk	O	C	NA	21	0.317431931302057	7.8	16	7.74596669241483	10	2024	2011	Hymenoptera	infraorder	2058	392	5	2050	0.761904761904762	0.783653846153846	NA
pairID880	CruaudDelvare2021Chalcididae.nwk	Heraty2013Chalcidoidea.nwk	O	C	NA	17	0.326111991411857	10.1143578643579	20	10.0995049383621	11	2021	2013	Hymenoptera	superfamily	540	233	4	536	0.529411764705882	0.258426966292135	NA
pairID881	CruaudDelvare2021Chalcididae.nwk	MunroHeraty2011Chalcidoidea.nwk	O	G	GO	10	0.43127115684607	4.73809523809524	15	10.816653826392	5	2021	2011	Hymenoptera	superfamily	540	0	4	536	0.7	0.17037037037037	NA
pairID882	Cryan2004Membracidae.nwk	Cryan2005Cicadomorpha.nwk	C	G	CG	8	0.409728060767646	3	4	4.35889894354067	4	2004	2005	Condylognatha	superfamily	7	83	4	1	1	0.703296703296703	NA
pairID883	Cryan2004Membracidae.nwk	CryanUrban2012Hemiptera.nwk	C	G	CG	7	0.323732119916531	2.5	2	2	5	2004	2012	Condylognatha	superfamily	11	83	4	-3	1	0.516129032258065	NA
pairID884	Cryan2004Membracidae.nwk	DietrichMckamey2001Membracidae.nwk	C	P	NA	17	0.482592233239705	5.59166666666667	16	10.0498756211209	7	2004	2001	Condylognatha	family	4	166	3	4	0.470588235294118	0.621359223300971	NA
pairID885	Cryan2005Cicadomorpha.nwk	CryanSvenson2010Cercopoidea.nwk	G	G	GG	18	0.100517057604571	13.9	5	11.7898261225516	12	2005	2010	Condylognatha	superfamily	9	0	4	-3	0.944444444444444	0.310344827586207	NA
pairID886	Cryan2005Cicadomorpha.nwk	CryanUrban2012Hemiptera.nwk	G	G	GG	19	0.160740051947869	13.7916666666667	13	7.61577310586391	16	2005	2012	Condylognatha	suborder	10	0	5	-4	0.789473684210526	0.409090909090909	NA
pairID887	CryanSvenson2010Cercopoidea.nwk	CryanUrban2012Hemiptera.nwk	G	G	GG	18	0.331922698149265	11.65	23	15.6843871413581	11	2010	2012	Condylognatha	superfamily	13	0	4	-1	1	0.668918918918919	NA
pairID888	CryanSvenson2010Cercopoidea.nwk	PaladiniTakiya2015Ischnorhininae.nwk	G	P	GP	16	0.572205555634814	7.65384615384615	31	16.6433169770932	8	2010	2015	Condylognatha	superfamily	6	108	4	6	0.9375	0.626582278481013	NA
pairID894	CuciniFanciulli2020Collembola.nwk	MaHe2015Archaeognatha.nwk	M	M	MM	7	0	3	0	0	6	2020	2015	Other	NA	26	0	NA	0	1	0.736842105263158	NA
pairID900	CuiXie2013Hemiptera.nwk	LiuSong2018Hemiptera.nwk	M	M	MM	9	0.161898555534915	5.25	3	4.12310562561766	7	2013	2018	Condylognatha	order	26	0	6	0	0.888888888888889	0.271739130434783	NA
pairID901	CunhaVerdu2011Geotrupidae.nwk	LinardVogler2018.nwk	G	M	GM	32	0.309632009786329	21.2994043594449	59	37.7491721763537	20	2011	2018	Coleoptera	superfamily	20	0	4	-12	1	0.00305547598586842	NA
pairID902	CunhaVerdu2011Geotrupidae.nwk	VerduGalante2004Geotrupidae.nwk	G	P	GP	8	0.343074842208707	2.25	3	5.56776436283002	3	2011	2004	Coleoptera	family	4	38	3	4	0.875	0.780487804878049	NA
pairID903	CurlerMoulton2012Psychodidae.nwk	DAgostino2022Phlebotominae.nwk	G	B	NA	12	0.276919453867264	7.07142857142857	12	5.91607978309962	8	2012	2022	Diptera	family	3	0	3	1	0.666666666666667	0.365217391304348	NA
pairID904	DAgostino2022Phlebotominae.nwk	Pavlou2022Phlebotomus.nwk	B	G	NA	10	0.108146959097458	6.33333333333333	2	1.4142135623731	9	2022	2022	Diptera	subfamily	7	0	3	-5	0.9	0.920454545454545	NA
pairID905	DaSilva2018Pentaneura.nwk	Krosch2017Tanypodinae.nwk	P	G	GP	11	0.287579326973358	6.26071428571429	8	5.09901951359278	8	2018	2017	Diptera	subfamily	3	61	3	-3	0.545454545454545	0.541666666666667	NA
pairID906	DaSilva2018Pentaneura.nwk	SilvaEkrem2016Tanypodinae.nwk	P	P	NA	18	0.271411095165462	11.6880952380952	20	9.16515138991168	14	2018	2016	Diptera	family	0	147	3	0	0.444444444444444	0.40625	NA
pairID907	DaSilva2024Labrundinia.nwk	SilvaEkrem2015Labrundinia.nwk	C	C	NA	12	0.552506719572928	5.25	19	11.2694276695846	8	2024	2015	Diptera	genus	11	92	1	9	1	0.930232558139535	NA
pairID908	Dahle2012Paratanytarsus.nwk	Ekrem2010Chironomidae.nwk	G	G	GG	12	0.220957550476729	7.25	6	3.16227766016838	10	2012	2010	Diptera	tribe	10	0	2	0	1	0.388888888888889	NA
pairID909	DamgaardAndersen2005Gerromorpha.nwk	DamgaardCognato2006Gerridae.nwk	C	C	NA	7	0.23186719448805	3.5	2	3	6	2005	2006	Condylognatha	subfamily	6	146	3	-2	0.857142857142857	0.441860465116279	NA
pairID911	Danforth2003Lasioglossum.nwk	Gibbs2012Halictinae.nwk	G	G	GG	38	0.159296880587951	30.2125902992776	40	58.8812364000621	16	2003	2012	Hymenoptera	genus	7	0	1	-1	1	0.247311827956989	NA
pairID913	DangWang2021Thysanoptera.nwk	LiGao2024Thysanoptera.nwk	M	M	MM	15	0.370115804981591	9.2047619047619	20	13.3041346956501	10	2021	2024	Condylognatha	order	26	0	6	0	0.933333333333333	0.5	NA
pairID914	DangWang2021Thysanoptera.nwk	LiuHe2022Thysanoptera.nwk	M	M	MM	12	0.386493930846769	6.60833333333333	16	14.9331845230681	8	2021	2022	Condylognatha	order	26	0	6	0	0.916666666666667	0.882352941176471	NA
pairID915	DangWang2021Thysanoptera.nwk	PakrashiKumar2022Thysanoptera.nwk	M	M	MM	14	0.376283162863567	8.41428571428571	20	16.7332005306815	10	2021	2022	Condylognatha	order	26	0	6	0	0.857142857142857	0.517241379310345	NA
pairID916	DangWang2021Thysanoptera.nwk	PakrashiTyagi2021Thysanoptera.nwk	M	M	MM	15	0.339276270456121	9.3719696969697	20	13.076696830622	10	2021	2021	Condylognatha	order	26	0	6	0	0.933333333333333	0.714285714285714	NA
pairID917	DangWang2021Thysanoptera.nwk	TyagiChakraborty2020Thysanoptera.nwk	M	M	MM	11	0.336299865396281	6.30357142857143	11	8.88819441731559	8	2021	2020	Condylognatha	order	26	0	6	0	1	1	NA
pairID918	DangWang2021Thysanoptera.nwk	WuZhang2023Thysanoptera.nwk	M	M	MM	13	0.420597336614359	7.31944444444444	17	10.9544511501033	8	2021	2023	Condylognatha	order	26	0	6	0	1	0.535714285714286	NA
pairID919	DayGweon2016Nematocera.nwk	SallumSchultz2002Anophelinae.nwk	M	G	GM	11	0	8	0	9.4339811320566	7	2016	2002	Diptera	genus	19	0	1	7	0.727272727272727	0.647058823529412	NA
pairID920	DayGweon2016Nematocera.nwk	WiegmannTrautwein2011Diptera.nwk	M	C	NA	10	0.726658585115106	3.31666666666667	20	16.9115345252878	4	2016	2011	Diptera	suborder	27	371	5	-1	0.7	0.184100418410042	NA
pairID921	DayGweon2016Nematocera.nwk	Zhang2019Culicomorpha.nwk	M	M	MM	11	0	6	0	8.06225774829855	6	2016	2019	Diptera	infraorder	28	0	5	-2	0.909090909090909	0.814814814814815	NA
pairID922	DayGweon2016Nematocera.nwk	ZhangKang2016Tipulomorpha.nwk	M	M	MM	12	0.470619979969152	5.55	13	14.7648230602334	7	2016	2016	Diptera	suborder	26	0	5	0	0.916666666666667	0.698412698412698	NA
pairID923	DayGweon2016Nematocera.nwk	daSilva2020Culicidae.nwk	M	M	MM	19	0.0859440921290296	15.3	7	10.6301458127346	14	2016	2020	Diptera	family	26	0	3	0	0.947368421052632	0.407407407407407	NA
pairID924	DeMoya2022Philopteridae.nwk	LightSmith2010Anoplura.nwk	O	G	GO	11	0.179059627855515	6.96666666666667	6	4.69041575982343	10	2022	2010	Other	order	1075	0	6	1069	0.636363636363636	0.789473684210526	NA
pairID925	DeMoya2022Philopteridae.nwk	NieFu2021Philopteridae.nwk	O	M	MO	14	0.169382636831067	9.91904761904762	7	18.8679622641132	10	2022	2021	Other	order	1084	0	6	1060	0.428571428571429	0.909090909090909	NA
pairID926	DeMoya2022Philopteridae.nwk	Perez2023Philopteridae.nwk	O	G	GO	8	0.50656269114965	2.46666666666667	5	6.70820393249937	4	2022	2023	Other	family	1075	0	3	1069	0.875	0.9375	NA
pairID927	DeMoya2022Philopteridae.nwk	ShaoLi2017Anoplura.nwk	O	M	MO	11	0.205342573463275	6.58333333333333	7	3.3166247903554	9	2022	2017	Other	order	1082	0	6	1062	0.545454545454545	0.925925925925926	NA
pairID928	DeMoya2022Philopteridae.nwk	SongLi2019Phthiraptera.nwk	O	M	MO	13	0.231748054199564	8.25079365079365	12	11.1803398874989	10	2022	2019	Other	order	1082	0	6	1062	0.538461538461538	0.872093023255814	NA
pairID929	DeMoya2022Philopteridae.nwk	deMoya2021Psocodea.nwk	O	O	OO	38	0.11280870786796	31.4361667744021	26	12.4096736459909	32	2022	2021	Other	order	3442	0	6	-1298	0.973684210526316	0.704225352112676	NA
pairID932	DePaula2024Tachinidae.nwk	KuttyPape2010Calyptratae.nwk	O	G	GO	15	0.390516130148304	8.3984348984349	21	16.2788205960997	6	2024	2010	Diptera	superfamily	1951	0	4	1933	0.4	0.176056338028169	NA
pairID933	DePaula2024Tachinidae.nwk	NarayananKutty2019.nwk	O	O	OO	18	0.153020947530649	13.05	10	6.32455532033676	16	2024	2019	Diptera	superfamily	3398	0	4	486	0.833333333333333	0.666666666666667	TR.TR
pairID934	DePaula2024Tachinidae.nwk	Yan2021Calliphoridae.nwk	O	O	OO	14	0.0950642397319716	10	3	2.44948974278318	13	2024	2021	Diptera	superfamily	4163	0	4	-279	0.785714285714286	0.641025641025641	TR.TR
pairID935	DebevecCardinal2012Aculeata.nwk	Dellicour2014Melitta.nwk	G	G	GG	7	0.224187178421862	3.33333333333333	2	1.4142135623731	6	2012	2014	Hymenoptera	family	11	0	3	-3	0.857142857142857	0.89344262295082	NA
pairID936	DebevecCardinal2012Aculeata.nwk	Faircloth2015Hymenoptera.nwk	G	O	GO	13	0	10	0	12.0415945787923	7	2012	2015	Hymenoptera	infraorder	725	0	5	-717	0.538461538461538	0.868525896414343	NA
pairID937	DebevecCardinal2012Aculeata.nwk	Field2011Ammophilini.nwk	G	G	GG	10	0	7	0	0	10	2012	2011	Hymenoptera	family	7	0	3	1	0.6	0.816479400749064	NA
pairID938	DebevecCardinal2012Aculeata.nwk	Hedtke2013Anthophila.nwk	G	G	GG	95	0.425221100587455	56.990147239091	308	227.569769521349	35	2012	2013	Hymenoptera	superfamily	24	0	4	-16	0.894736842105263	0.438631790744467	NA
pairID939	DebevecCardinal2012Aculeata.nwk	Keller2011Formicidae.nwk	G	P	GP	17	0.597343072064635	6.63030303030303	33	30.0998338865848	5	2012	2011	Hymenoptera	family	4	139	3	4	0.352941176470588	0.70096463022508	NA
pairID941	DebevecCardinal2012Aculeata.nwk	Michez2009Melittidae.nwk	G	C	CG	14	0.149820433223524	9.47619047619047	8	7.34846922834953	12	2012	2009	Hymenoptera	superfamily	9	68	4	-1	0.928571428571429	0.861660079051383	NA
pairID942	DebevecCardinal2012Aculeata.nwk	MoreauBell2006Formicidae.nwk	G	G	GG	20	0.175607599986709	14.75	13	6.557438524302	16	2012	2006	Hymenoptera	family	10	0	3	-2	0.3	0.622857142857143	NA
pairID943	DebevecCardinal2012Aculeata.nwk	OhlBleidorn2006Apoidea.nwk	G	B	NA	19	0.407974838268622	10.8130988292753	33	18.8148877222268	10	2012	2006	Hymenoptera	infraorder	5	0	5	3	0.842105263157895	0.977578475336323	NA
pairID944	DebevecCardinal2012Aculeata.nwk	Peters2017Hymenoptera.nwk	G	O	GO	42	0.127729463454351	34.8748313090418	38	22.9782505861521	34	2012	2017	Hymenoptera	infraorder	3260	0	5	-3252	0.333333333333333	0.581333333333333	NA
pairID945	DebevecCardinal2012Aculeata.nwk	Ramos2022Andreninae.nwk	G	G	GG	14	0.11046395106119	10.3333333333333	6	4.58257569495584	13	2012	2022	Hymenoptera	superfamily	13	0	4	-5	0.928571428571429	0.726666666666667	NA
pairID946	DebevecCardinal2012Aculeata.nwk	RomiguierBorowiec2022Formicidae.nwk	G	O	GO	23	0.180205436576346	16.5785714285714	17	6.32455532033676	19	2012	2022	Hymenoptera	infraorder	4419	0	5	-4411	0.260869565217391	0.759581881533101	NA
pairID947	DebevecCardinal2012Aculeata.nwk	SannMeusemann2021Apoidea.nwk	G	O	GO	46	0.120073529373534	38.608120438811	30	55.4256258422041	34	2012	2021	Hymenoptera	infraorder	198	0	5	-190	0.391304347826087	0.630057803468208	NA
pairID948	DebevecCardinal2012Aculeata.nwk	SannNiehuis2018Apoidea.nwk	G	O	GO	47	0.0948494889287472	39.8385836385836	26	89.4315380612455	27	2012	2018	Hymenoptera	infraorder	199	0	5	-191	0.361702127659574	0.637426900584795	NA
pairID949	DebevecCardinal2012Aculeata.nwk	Schmidt2013Ponerinae.nwk	G	G	GG	28	0.149411140792895	21.5809523809524	16	6.85565460040104	23	2012	2013	Hymenoptera	infraorder	8	0	5	0	0.464285714285714	0.670769230769231	NA
pairID950	DebevecCardinal2012Aculeata.nwk	WaichertRodriguez2015Pompilidae.nwk	G	G	GG	8	0.306545077920216	3.73333333333333	5	3.60555127546399	6	2012	2015	Hymenoptera	superfamily	8	0	4	0	0.625	0.679127725856698	NA
pairID951	DebevecCardinal2012Aculeata.nwk	Ward2015Myrmicinae.nwk	G	G	GG	14	0.281112624914449	8.6	13	6	10	2012	2015	Hymenoptera	family	15	0	3	-7	0.428571428571429	0.496583143507973	NA
pairID952	DebevecCardinal2012Aculeata.nwk	WardDownie2005Pseudomyrmecinae.nwk	G	G	GG	11	0.364137085184008	4.98809523809524	8	7.14142842854285	6	2012	2005	Hymenoptera	infraorder	9	0	5	-1	0.636363636363636	0.784172661870504	NA
